phone_number,is_valid,location
+1 945-696-4188,False,
+1 277-667-1144,False,
+1 670-839-9533,False,
+1 873-841-6580,True,Quebec
+1 520-912-8736,True,Arizona
+1 273-463-8310,False,
+1 943-226-4259,False,
+1 719-251-6954,True,Colorado
+1 839-438-9693,False,
+1 824-759-8438,False,
+1 850-415-1731,True,Florida
+1 965-361-5651,False,
+1 751-412-5569,False,
+1 873-209-4049,True,Quebec
+1 683-962-3048,False,
+1 585-912-5945,True,New York
+1 448-313-5636,False,
+1 226-545-6318,True,Ontario
+1 627-699-5183,False,
+1 670-853-0281,False,
+1 323-967-6269,True,California
+1 286-443-4874,False,
+1 359-566-6798,False,
+1 274-315-0073,False,
+1 956-415-4668,True,Texas
+1 651-991-4933,True,Minnesota
+1 336-844-0422,True,North Carolina
+1 711-311-8189,False,
+1 206-996-0018,True,Washington State
+1 872-544-9337,True,"Chicago, IL"
+1 907-482-2493,True,Alaska
+1 365-852-8193,True,Ontario
+1 555-869-3410,False,
+1 925-959-8020,True,California
+1 570-757-5838,True,Pennsylvania
+1 389-776-1863,False,
+1 200-606-3495,False,
+1 821-915-5799,False,
+1 282-486-2328,False,
+1 964-929-1303,False,
+1 213-757-1663,True,"Los Angeles, CA"
+1 493-495-6413,False,
+1 671-718-0848,False,
+1 410-766-3618,True,"Glen Burnie, MD"
+1 682-465-4846,True,Texas
+1 333-599-6830,False,
+1 496-425-0129,False,
+1 506-681-5994,True,New Brunswick
+1 281-567-7352,True,Texas
+1 939-240-7689,True,Puerto Rico
+1 942-924-0858,False,
+1 897-565-9949,False,
+1 794-779-8195,False,
+1 272-366-9153,True,Pennsylvania
+1 474-971-9350,False,
+1 208-256-0045,True,Idaho
+1 928-660-9797,True,Arizona
+1 882-914-9363,False,
+1 618-763-6392,True,Illinois
+1 676-738-3901,False,
+1 577-809-6835,True,
+1 330-223-0227,True,Ohio
+1 413-980-6597,True,Massachusetts
+1 755-350-1904,False,
+1 257-568-0843,False,
+1 726-460-6294,True,"San Antonio, TX"
+1 512-412-3333,True,Texas
+1 719-975-3347,True,Colorado
+1 420-262-6356,False,
+1 621-404-8483,False,
+1 811-961-0380,False,
+1 733-925-4150,False,
+1 247-948-8094,False,
+1 964-676-2256,False,
+1 298-773-3946,False,
+1 860-707-9951,True,Connecticut
+1 850-581-0841,True,"Mary Esther, FL"
+1 643-353-2586,False,
+1 824-587-5327,False,
+1 319-882-0385,True,"Tripoli, IA"
+1 612-916-0723,True,Minnesota
+1 290-865-7585,False,
+1 557-342-2310,False,
+1 896-978-9166,False,
+1 492-857-1406,False,
+1 955-663-0012,False,
+1 625-676-4490,False,
+1 695-475-5674,False,
+1 257-991-6567,False,
+1 786-418-2273,True,Florida
+1 422-447-3271,False,
+1 867-471-5768,True,Northwest Territories/Nunavut/Yukon
+1 558-730-4282,False,
+1 932-504-6660,False,
+1 693-780-5912,False,
+1 969-695-3997,False,
+1 605-243-5444,True,South Dakota
+1 295-425-6106,False,
+1 958-222-9025,False,
+1 589-831-7989,False,
+1 519-662-7907,True,"New Hamburg, ON"
+1 933-452-2608,False,
+1 889-879-5054,False,
+1 561-270-9364,True,Florida
+1 332-954-2972,True,"New York, NY"
+1 222-364-5694,False,
+1 681-456-2881,True,West Virginia
+1 832-439-3802,True,Texas
+1 844-564-4872,True,
+1 232-695-4685,False,
+1 218-515-8755,True,Minnesota
+1 915-987-3017,True,Texas
+1 745-775-4034,False,
+1 218-832-8592,True,Minnesota
+1 758-881-1065,False,
+1 960-476-8252,False,
+1 343-626-6584,True,Ontario
+1 438-970-9653,True,Quebec
+1 855-941-0785,True,
+1 705-479-3286,True,Ontario
+1 638-245-5926,False,
+1 768-693-8319,False,
+1 663-799-8696,False,
+1 999-273-3541,False,
+1 298-863-5929,False,
+1 846-542-7074,False,
+1 495-245-6220,False,
+1 238-789-4377,False,
+1 271-228-2672,False,
+1 618-618-5453,True,Illinois
+1 268-266-3553,False,
+1 213-831-5841,True,"Los Angeles, CA"
+1 384-500-9033,False,
+1 471-934-1192,False,
+1 508-299-4568,True,Massachusetts
+1 799-718-3335,False,
+1 807-220-9269,True,Ontario
+1 657-778-2815,True,California
+1 748-375-7184,False,
+1 437-460-1778,True,Ontario
+1 534-878-0159,True,Wisconsin
+1 958-383-3350,False,
+1 861-251-4218,False,
+1 989-757-9363,True,Michigan
+1 801-397-1913,True,"Bountiful, UT"
+1 313-950-5801,True,Michigan
+1 276-788-9801,True,Virginia
+1 234-723-3840,True,Ohio
+1 376-837-2372,False,
+1 550-389-6930,False,
+1 263-530-1414,False,
+1 603-891-3736,True,"Nashua, NH"
+1 861-446-0644,False,
+1 454-794-8514,False,
+1 288-951-7574,False,
+1 411-462-6966,False,
+1 264-310-6526,False,
+1 731-582-8371,True,Tennessee
+1 322-955-6112,False,
+1 367-809-8463,False,
+1 776-501-9105,False,
+1 838-345-0127,True,New York
+1 280-937-0146,False,
+1 364-619-5023,True,Kentucky
+1 999-481-3050,False,
+1 436-290-2321,False,
+1 366-996-6484,False,
+1 381-439-5548,False,
+1 309-465-5946,True,Illinois
+1 748-421-4874,False,
+1 862-356-9680,True,New Jersey
+1 686-521-9688,False,
+1 312-630-1250,True,"Chicago, IL"
+1 544-339-6645,True,
+1 912-997-2929,True,Georgia
+1 472-609-7585,False,
+1 980-951-1208,True,North Carolina
+1 625-800-3862,False,
+1 201-452-5801,True,New Jersey
+1 283-784-1468,True,Ohio
+1 623-621-5493,True,Arizona
+1 424-763-1878,True,California
+1 489-908-5297,False,
+1 402-431-8547,True,"Omaha, NE"
+1 935-318-1082,False,
+1 516-233-9983,True,New York
+1 982-215-6086,False,
+1 278-808-0162,False,
+1 884-205-2958,False,
+1 599-373-5151,False,
+1 764-824-3082,False,
+1 372-963-1489,False,
+1 962-751-0015,False,
+1 534-808-2607,True,Wisconsin
+1 368-453-4315,False,
+1 912-395-8794,True,Georgia
+1 420-576-9858,False,
+1 958-511-0791,False,
+1 903-860-2411,True,Texas
+1 648-260-5593,False,
+1 306-391-0631,True,Saskatchewan
+1 889-653-0621,False,
+1 783-677-1824,False,
+1 266-925-6817,False,
+1 663-241-5274,False,
+1 615-418-5741,True,Tennessee
+1 283-245-1761,True,Ohio
+1 551-878-2419,True,New Jersey
+1 740-417-6489,True,Ohio
+1 300-980-0905,False,
+1 600-431-2146,True,Canada
+1 591-831-4288,False,
+1 272-246-4638,True,Pennsylvania
+1 513-238-3014,True,Ohio
+1 543-934-6260,False,
+1 698-626-1850,False,
+1 598-457-0792,False,
+1 343-334-0326,True,Ontario
+1 804-827-4399,True,Virginia
+1 540-787-8165,True,Virginia
+1 326-541-7220,False,
+1 388-448-6640,False,
+1 547-548-8647,False,
+1 379-470-7671,False,
+1 564-371-5946,True,Washington State
+1 975-319-2538,False,
+1 911-919-4005,False,
+1 579-443-1624,True,Quebec
+1 797-536-2522,False,
+1 364-200-5729,True,Kentucky
+1 316-353-5871,True,Kansas
+1 852-450-0094,False,
+1 240-592-1013,True,Maryland
+1 823-307-8967,False,
+1 976-597-8559,False,
+1 305-815-8620,True,Florida
+1 451-628-5673,False,
+1 437-973-4029,True,Ontario
+1 438-613-7750,True,Quebec
+1 735-529-4487,False,
+1 670-470-8913,False,
+1 895-347-7921,False,
+1 773-340-7469,True,"Chicago, IL"
+1 485-440-4918,False,
+1 844-993-0013,True,
+1 323-871-1194,True,"Los Angeles, CA"
+1 972-894-6931,True,Texas
+1 587-422-2602,True,Alberta
+1 228-373-2564,True,Mississippi
+1 920-891-3565,True,Wisconsin
+1 673-878-8376,False,
+1 254-604-5253,True,Texas
+1 408-583-8590,True,California
+1 341-858-1688,True,California
+1 553-528-0243,False,
+1 492-466-1172,False,
+1 401-341-1503,True,Rhode Island
+1 823-569-6164,False,
+1 242-648-3845,False,
+1 361-427-4432,True,Texas
+1 406-988-9713,True,Montana
+1 365-680-4373,True,Ontario
+1 683-239-3377,False,
+1 677-540-0465,False,
+1 999-282-4495,False,
+1 765-579-1444,True,Indiana
+1 789-515-6177,False,
+1 433-986-3161,False,
+1 856-528-3724,True,New Jersey
+1 493-400-6671,False,
+1 661-907-1684,True,California
+1 358-327-0994,False,
+1 803-645-1679,True,"Aiken, SC"
+1 248-326-8365,True,Michigan
+1 923-702-3162,False,
+1 446-369-8148,False,
+1 479-876-5653,True,"Bella Vista, AR"
+1 527-561-1861,False,
+1 868-520-2995,False,
+1 205-724-8714,True,Alabama
+1 211-206-6079,False,
+1 867-828-8897,True,Northwest Territories/Nunavut/Yukon
+1 258-961-6951,False,
+1 953-342-4569,False,
+1 588-543-4027,True,
+1 545-392-4051,False,
+1 360-407-8247,True,Washington State
+1 483-207-2094,False,
+1 558-736-0080,False,
+1 928-559-0397,True,Arizona
+1 210-891-7665,True,"San Antonio, TX"
+1 323-848-5229,True,California
+1 351-638-7498,True,Massachusetts
+1 939-218-3742,True,Puerto Rico
+1 307-203-5204,True,Wyoming
+1 574-936-8431,True,"Plymouth, IN"
+1 644-648-8490,False,
+1 265-994-3470,False,
+1 419-694-7077,True,Ohio
+1 579-256-0232,True,Quebec
+1 460-372-2901,False,
+1 837-500-0900,False,
+1 977-494-1365,False,
+1 322-732-2837,False,
+1 904-383-2174,True,"Jacksonville, FL"
+1 645-430-4290,False,
+1 752-586-5397,False,
+1 415-291-2855,True,"San Francisco, CA"
+1 698-706-5377,False,
+1 725-421-1764,True,Nevada
+1 742-727-3485,False,
+1 604-399-5524,True,British Columbia
+1 216-477-8408,True,Ohio
+1 318-989-6735,True,Louisiana
+1 334-320-0190,True,Alabama
+1 785-205-2744,True,Kansas
+1 659-445-0526,False,
+1 999-529-6568,False,
+1 550-333-2448,False,
+1 830-564-3530,True,Texas
+1 517-524-0359,True,"Concord, MI"
+1 889-661-6097,False,
+1 367-785-2776,False,
+1 433-294-5380,False,
+1 347-897-2662,True,New York
+1 824-969-3625,False,
+1 319-924-6189,True,Iowa
+1 321-716-6482,True,Florida
+1 777-863-6108,False,
+1 556-724-1870,False,
+1 394-433-2460,False,
+1 693-734-0583,False,
+1 354-391-7336,False,
+1 929-705-3152,True,New York
+1 838-540-9774,True,New York
+1 614-508-0021,True,Ohio
+1 203-221-2301,True,"Westport, CT"
+1 878-854-5925,True,Pennsylvania
+1 786-721-4526,True,Florida
+1 677-275-6180,False,
+1 978-800-3029,True,Massachusetts
+1 767-408-1590,False,
+1 524-549-1035,False,
+1 910-206-0212,True,North Carolina
+1 341-915-6024,True,California
+1 299-847-4935,False,
+1 928-877-8413,True,Arizona
+1 702-227-0866,True,"Las Vegas, NV"
+1 774-590-8339,True,Massachusetts
+1 800-865-1273,True,
+1 463-201-1955,True,Indiana
+1 450-689-8802,True,Quebec
+1 293-428-0620,False,
+1 324-454-8083,False,
+1 965-751-0684,False,
+1 384-428-8043,False,
+1 252-308-3637,True,"Roanoke Rapids, NC"
+1 720-216-3519,True,Colorado
+1 742-453-6995,False,
+1 877-949-8974,True,
+1 396-661-2838,False,
+1 855-680-8841,True,
+1 468-492-7221,False,
+1 207-580-3597,True,Maine
+1 701-899-4381,True,North Dakota
+1 599-647-2029,False,
+1 442-634-9031,True,California
+1 314-350-2667,True,Missouri
+1 338-747-4866,False,
+1 290-668-8628,False,
+1 554-854-7537,False,
+1 667-207-9764,True,Maryland
+1 481-742-1224,False,
+1 914-946-3682,True,"White Plains, NY"
+1 440-416-7438,True,Ohio
+1 695-334-7092,False,
+1 932-712-8494,False,
+1 220-244-0705,True,Ohio
+1 862-324-9971,True,New Jersey
+1 677-268-1519,False,
+1 555-618-0828,False,
+1 273-513-7118,False,
+1 296-670-1408,False,
+1 210-200-8508,True,"San Antonio, TX"
+1 935-962-9576,False,
+1 893-813-9415,False,
+1 649-662-4056,False,
+1 774-288-6804,True,Massachusetts
+1 386-474-6318,True,Florida
+1 843-348-3310,True,South Carolina
+1 534-583-5530,True,Wisconsin
+1 331-822-0276,True,Illinois
+1 660-317-0174,True,Missouri
+1 989-542-8207,True,Michigan
+1 230-287-5772,False,
+1 246-593-2324,False,
+1 713-491-7115,True,"Houston, TX"
+1 339-511-5752,True,Massachusetts
+1 540-540-3257,True,Virginia
+1 533-517-8244,True,
+1 655-562-9133,False,
+1 220-219-3973,True,Ohio
+1 399-746-3271,False,
+1 861-574-5235,False,
+1 528-544-3175,False,
+1 200-639-3515,False,
+1 944-882-7247,False,
+1 624-921-3127,False,
+1 396-822-8278,False,
+1 746-758-7994,False,
+1 894-318-0667,False,
+1 990-402-9642,False,
+1 852-992-6441,False,
+1 361-532-8419,True,Texas
+1 321-603-3771,True,Florida
+1 688-476-6908,False,
+1 984-986-1484,True,North Carolina
+1 568-612-7276,False,
+1 502-574-7903,True,"Louisville, KY"
+1 413-490-6795,True,Massachusetts
+1 613-647-4243,True,Ontario
+1 429-942-6606,False,
+1 785-574-1055,True,Kansas
+1 937-344-3408,True,Ohio
+1 342-733-6435,False,
+1 748-862-9855,False,
+1 447-218-2845,False,
+1 366-858-9287,False,
+1 808-598-0460,True,"Honolulu, HI"
+1 675-318-1961,False,
+1 879-596-0510,False,
+1 786-865-7379,True,Florida
+1 595-489-7618,False,
+1 446-920-0450,False,
+1 251-941-5609,True,Alabama
+1 656-518-0215,False,
+1 650-244-1984,True,California
+1 537-524-1243,False,
+1 385-831-5495,True,Utah
+1 353-730-5770,False,
+1 937-808-7442,True,Ohio
+1 558-414-7899,False,
+1 979-548-8665,True,"Sweeny, TX"
+1 562-303-4405,True,California
+1 588-384-3252,True,
+1 529-569-0920,False,
+1 384-334-8729,False,
+1 241-783-9030,False,
+1 505-533-4154,True,New Mexico
+1 246-581-1053,False,
+1 604-856-0847,True,"Abbotsford, BC"
+1 716-795-7766,True,New York
+1 276-891-4874,True,Virginia
+1 465-530-2123,False,
+1 566-506-6582,True,
+1 259-477-0352,False,
+1 295-391-5221,False,
+1 765-387-5077,True,Indiana
+1 535-217-5268,False,
+1 529-226-8765,False,
+1 491-563-2658,False,
+1 842-706-1591,False,
+1 921-538-7168,False,
+1 290-570-9941,False,
+1 467-882-0986,False,
+1 273-583-1926,False,
+1 357-378-5412,False,
+1 301-842-1023,True,"Clear Spring, MD"
+1 265-806-9573,False,
+1 950-268-3926,False,
+1 480-971-8583,True,Arizona
+1 497-545-5388,False,
+1 544-556-4782,True,
+1 471-909-5247,False,
+1 991-901-2055,False,
+1 586-282-4537,True,Michigan
+1 685-902-7324,False,
+1 724-937-5058,True,Pennsylvania
+1 563-484-1766,True,Iowa
+1 392-711-3335,False,
+1 902-838-5745,True,"Montague, PE"
+1 389-993-0216,False,
+1 559-714-0985,True,California
+1 996-939-1664,False,
+1 868-831-6030,False,
+1 544-372-7067,True,
+1 973-504-0594,True,New Jersey
+1 238-583-7453,False,
+1 884-714-1443,False,
+1 373-856-8146,False,
+1 575-269-8846,True,New Mexico
+1 349-293-0816,False,
+1 965-759-3159,False,
+1 531-432-2271,True,Nebraska
+1 293-697-1547,False,
+1 222-563-8353,False,
+1 318-320-4437,True,Louisiana
+1 267-988-9658,True,Pennsylvania
+1 271-416-2427,False,
+1 976-288-1790,False,
+1 551-257-5088,True,New Jersey
+1 217-952-7589,True,Illinois
+1 682-276-8106,True,Texas
+1 897-524-6593,False,
+1 812-516-9048,True,Indiana
+1 316-320-7341,True,"El Dorado, KS"
+1 714-723-5141,True,California
+1 211-846-4545,False,
+1 928-798-7940,True,Arizona
+1 309-519-7529,True,Illinois
+1 642-330-6124,False,
+1 473-485-5035,False,
+1 578-946-8485,False,
+1 496-471-5589,False,
+1 460-857-6356,False,
+1 206-769-7759,True,"Seattle, WA"
+1 834-219-4732,False,
+1 201-932-1224,True,New Jersey
+1 878-697-0945,True,Pennsylvania
+1 532-233-3555,False,
+1 411-875-8776,False,
+1 866-647-5014,True,
+1 937-726-8110,True,Ohio
+1 588-839-3418,True,
+1 932-202-5562,False,
+1 557-982-6560,False,
+1 651-450-8015,True,Minnesota
+1 778-213-9468,True,British Columbia
+1 633-609-6492,False,
+1 832-498-3202,True,Texas
+1 646-674-3281,True,New York
+1 836-750-1323,False,
+1 655-578-9826,False,
+1 272-444-0902,True,Pennsylvania
+1 585-206-9911,True,New York
+1 280-710-3253,False,
+1 378-736-9301,False,
+1 790-563-3489,False,
+1 387-719-5978,False,
+1 584-962-7468,False,
+1 376-239-3242,False,
+1 969-514-7350,False,
+1 692-686-2169,False,
+1 427-233-2907,False,
+1 396-580-5996,False,
+1 416-447-0390,True,"North York, ON"
+1 454-233-1065,False,
+1 228-225-2049,True,Mississippi
+1 698-651-1977,False,
+1 690-955-5028,False,
+1 244-836-3829,False,
+1 411-677-1597,False,
+1 204-626-9629,True,Manitoba
+1 915-991-7064,True,Texas
+1 682-950-8589,True,Texas
+1 396-487-6423,False,
+1 690-547-8903,False,
+1 408-214-3694,True,California
+1 907-404-8666,True,Alaska
+1 465-668-7435,False,
+1 753-414-6073,False,
+1 735-415-0332,False,
+1 863-865-1153,True,Florida
+1 967-650-6572,False,
+1 836-382-3366,False,
+1 819-282-0667,True,Quebec
+1 772-203-7615,True,Florida
+1 962-496-7280,False,
+1 505-990-6967,True,New Mexico
+1 517-955-4173,True,Michigan
+1 567-679-3554,True,Ohio
+1 295-845-3401,False,
+1 397-401-8393,False,
+1 864-630-7237,True,South Carolina
+1 767-607-2065,False,
+1 509-653-3153,True,Washington State
+1 855-475-2749,True,
+1 373-485-1423,False,
+1 782-236-3035,True,Nova Scotia/Prince Edward Island
+1 621-294-9006,False,
+1 409-987-8642,True,Texas
+1 833-265-5191,True,
+1 600-201-6424,True,Canada
+1 736-452-9631,False,
+1 415-989-0194,True,"San Francisco, CA"
+1 289-312-8022,True,Ontario
+1 724-912-9291,True,Pennsylvania
+1 364-389-8499,True,Kentucky
+1 816-601-8324,True,Missouri
+1 562-499-5380,True,"Long Beach, CA"
+1 630-583-7635,True,Illinois
+1 389-427-5058,False,
+1 993-968-9088,False,
+1 834-711-8572,False,
+1 285-806-7650,False,
+1 448-567-9119,False,
+1 543-866-6540,False,
+1 742-362-6397,False,
+1 837-920-7746,False,
+1 593-669-1719,False,
+1 984-437-4098,True,North Carolina
+1 781-840-5951,True,Massachusetts
+1 514-680-5659,True,Quebec
+1 779-490-7315,True,Illinois
+1 631-778-7089,True,New York
+1 227-382-5126,False,
+1 576-736-9740,False,
+1 212-384-5618,True,"New York, NY"
+1 616-738-2873,True,"Holland, MI"
+1 382-793-2186,False,
+1 499-522-4750,False,
+1 828-297-7058,True,North Carolina
+1 319-506-0025,True,Iowa
+1 424-302-1270,True,California
+1 278-810-8584,False,
+1 464-848-8794,False,
+1 406-659-0700,True,Montana
+1 687-723-7245,False,
+1 799-994-2132,False,
+1 503-831-1338,True,"Dallas, OR"
+1 346-885-4106,True,Texas
+1 297-600-5660,False,
+1 632-717-7855,False,
+1 680-265-2363,True,New York
+1 830-382-6519,True,Texas
+1 555-950-9086,False,
+1 365-936-1027,True,Ontario
+1 235-723-0675,False,
+1 515-206-0000,True,Iowa
+1 242-210-8633,False,
+1 976-298-5653,False,
+1 701-660-3864,True,North Dakota
+1 856-222-5748,True,"Mount Laurel, NJ"
+1 947-759-5624,True,Michigan
+1 895-556-6553,False,
+1 869-972-8032,False,
+1 676-791-5823,False,
+1 356-815-8934,False,
+1 396-597-9854,False,
+1 839-717-5252,False,
+1 563-973-7742,True,Iowa
+1 828-604-5446,True,North Carolina
+1 964-261-2001,False,
+1 475-776-9841,True,Connecticut
+1 992-594-9326,False,
+1 491-280-0401,False,
+1 789-338-4307,False,
+1 443-933-3880,True,Maryland
+1 742-589-7507,False,
+1 379-846-7688,False,
+1 372-402-3348,False,
+1 581-322-0611,True,Quebec
+1 273-640-7927,False,
+1 620-460-3192,True,Kansas
+1 318-556-6463,True,Louisiana
+1 773-454-2937,True,"Chicago, IL"
+1 466-692-9043,False,
+1 226-369-1619,True,Ontario
+1 419-796-6912,True,Ohio
+1 910-672-9769,True,North Carolina
+1 871-570-7802,False,
+1 494-704-8791,False,
+1 236-921-9802,True,British Columbia
+1 869-993-1927,False,
+1 374-776-6356,False,
+1 522-286-2743,True,
+1 540-268-7015,True,Virginia
+1 676-537-1610,False,
+1 823-367-7035,False,
+1 887-366-4341,False,
+1 753-968-1099,False,
+1 903-949-8912,True,Texas
+1 534-446-0025,True,Wisconsin
+1 322-817-9374,False,
+1 712-727-4020,True,Iowa
+1 448-584-5614,False,
+1 979-451-3705,True,Texas
+1 548-921-8386,True,Ontario
+1 248-807-1204,True,Michigan
+1 578-410-6406,False,
+1 881-988-1436,False,
+1 470-905-0443,True,Georgia
+1 377-420-9539,False,
+1 538-279-0398,False,
+1 223-211-9693,True,Pennsylvania
+1 297-576-2789,False,
+1 991-370-3776,False,
+1 275-697-2197,False,
+1 231-315-2237,True,Michigan
+1 643-554-6791,False,
+1 598-329-3230,False,
+1 894-893-8142,False,
+1 389-604-1819,False,
+1 888-883-7423,True,
+1 253-695-7772,True,Washington State
+1 293-811-1251,False,
+1 525-327-4058,False,
+1 712-674-5273,True,Iowa
+1 555-549-8007,False,
+1 545-464-5826,False,
+1 309-382-9957,True,Illinois
+1 288-354-9585,False,
+1 251-960-5100,True,Alabama
+1 871-770-1525,False,
+1 907-677-6172,True,"Anchorage, AK"
